ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,adr_inter,adresse_2,adrzus_int,behindertenparkplatz,bemerkung,ccmail,da,datum,datum_cms,dep,editor,erforderlichedokumente,fax,hausnummer,hindernisfreiheit,infrastruktur,isbetriebsferien_gebaeude,isbetriebsferien_schalter,kategorie,mail,name,namenzus,objectid,oeffnungszeiten_gebaeude_di,oeffnungszeiten_gebaeude_do,oeffnungszeiten_gebaeude_fr,oeffnungszeiten_gebaeude_mi,oeffnungszeiten_gebaeude_mo,oeffnungszeiten_gebaeude_sa,oeffnungszeiten_gebaeude_so,oeffnungszeiten_schalter_di,oeffnungszeiten_schalter_do,oeffnungszeiten_schalter_fr,oeffnungszeiten_schalter_mi,oeffnungszeiten_schalter_mo,oeffnungszeiten_schalter_sa,oeffnungszeiten_schalter_so,ort,plz_2,poi_id,postadresse,publish_internet,strasse,suchen,tel,tel2,www,zahlungsmittel_internet,zahlungsmittel_schalter,zahlungsmittel_telefon,zvv_label,zvv_link,einheit,schulkreis,n,distance,feature_x,feature_y,nearest_x,nearest_y
"26","3","86","6970","8004",Cramerstrasse 8-12,"Cramerstrasse 8-12, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00423450225167132,8.5260791,47.3732762,8.52513439270441,47.3774039763318
"27","3","78","6220","8003",Rotachstrasse 33,"Rotachstrasse 33, 8003",Zurich,Zurich,Switzerland,"0","55757953","33, Rotachstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.370805649999994,8.514761418968668","31",,Bühlstrasse 6,,,,,Schulamt,"202307120816",,Schul- und Sportdepartement (SSD),ssdklv,,,"6",,,,,Volksschule,,Bühl,,195,,,,,,,,,,,,,,,Zürich,"8055",vo217,,"1",Bühlstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 02 55,,https://www.stadt-zuerich.ch/schulen/de/buehl.html,,,,"Zürich, Goldbrunnenplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36816015499086&tolon=8.516368231691176&toname=Zürich%2C+Bühlstrasse+6,Bühl,Uto,"1",0.00309523851438009,8.51476141896867,47.37080565,8.51636823167465,47.3681601529978
"28","3","51","5050","8045",Wolframplatz 1,"Wolframplatz 1, 8045",Zurich,Zurich,Switzerland,"0","238894521","Züri drü Boardinghouse, 1, Wolframplatz, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3622153,8.522196068843808","57",,Haldenstrasse 70,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 32 12,"70",,,,,Volksschule,,Rebhügel,,221,,,,,,,,,,,,,,,Zürich,"8045",vo288,,"1",Haldenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 10,,https://www.stadt-zuerich.ch/schulen/de/rebhuegel.html,,,,"Zürich, Binz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36535938681976&tolon=8.516724937149837&toname=Zürich%2C+Haldenstrasse+70,Rebhügel,Uto,"1",0.00631019425922898,8.52219606884381,47.3622153,8.5167249371333,47.3653593848264
"29","3","89","2980","8045",Eibenstrasse 4,"Eibenstrasse 4, 8045",Zurich,Zurich,Switzerland,"0","343991225","4, Eibenstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.36377245,8.521677799999999","57",,Haldenstrasse 70,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 32 12,"70",,,,,Volksschule,,Rebhügel,,221,,,,,,,,,,,,,,,Zürich,"8045",vo288,,"1",Haldenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 10,,https://www.stadt-zuerich.ch/schulen/de/rebhuegel.html,,,,"Zürich, Binz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36535938681976&tolon=8.516724937149837&toname=Zürich%2C+Haldenstrasse+70,Rebhügel,Uto,"1",0.00520088576297347,8.5216778,47.36377245,8.5167249371333,47.3653593848264
"30","3","46","2850","8004",Hildastrasse 1,"Hildastrasse 1, 8004",Zurich,Zurich,Switzerland,"0","2953859234","1, Hildastrasse, Hard, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3762494,8.5161873","84",,Aemtlerstrasse 101,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 01 36,"101",,,,,Volksschule,,Aemtler B,,248,,,,,,,,,,,,,,,Zürich,"8003",vo016,,"1",Aemtlerstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 01 40,,https://www.stadt-zuerich.ch/schulen/de/aemtler_b.html,,,,"Zürich, Bertastrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37440243096439&tolon=8.512700268653354&toname=Zürich%2C+Aemtlerstrasse+101,Aemtler B,Limmattal,"1",0.00394597132602582,8.5161873,47.3762494,8.51270026863688,47.3744024289719
"31","3","98","3570","8001",Muehlegasse 25,"Muehlegasse 25, 8001",Zurich,Zurich,Switzerland,"0","5664110722","Town Down, 25, Mühlegasse, Rathaus, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",shop,clothes,"47.374577,8.5452978","65",,Hirschengraben 46,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 04 33,"46",,,,,Volksschule,,Hirschengraben,,229,,,,,,,,,,,,,,,Zürich,"8001",vo240,,"1",Hirschengraben,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 04 30,,https://www.stadt-zuerich.ch/schulen/de/hirschengraben.html,,,,"Zürich, Central",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37363769944392&tolon=8.547119810542581&toname=Zürich%2C+Hirschengraben+46,Hirschengraben - Schanzengraben,Zürichberg,"1",0.00204988088267226,8.5452978,47.374577,8.54711981052558,47.3736376974514
"32","3","59","5950","8004",Cramerstrasse 2-6,"Cramerstrasse 2-6, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00423450225167132,8.5260791,47.3732762,8.52513439270441,47.3774039763318
"33","3","136","9090","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269","75",,Tannenrauchstrasse 10,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"10",,,,,Volksschule,,Manegg,,239,,,,,,,,,,,,,,,Zürich,"8038",vo279,,"1",Tannenrauchstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 40,,https://www.stadt-zuerich.ch/schulen/de/manegg.html,,,,"Zürich, Jugendherberge",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.34801917993665&tolon=8.526329519251805&toname=Zürich%2C+Tannenrauchstrasse+10,Manegg,Uto,"1",0.00600016643882719,8.53023028165227,47.35257835,8.52632951923513,47.3480191779415
"34","3","73","6090","8004",Cramerstrasse 2-6,"Cramerstrasse 2-6, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00423450225167132,8.5260791,47.3732762,8.52513439270441,47.3774039763318
"35","3","73","7290","8001",Gerechtigkeitsgasse 8,"Gerechtigkeitsgasse 8, 8001",Zurich,Zurich,Switzerland,"0","101701275","8, Gerechtigkeitsgasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8022, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3698009,8.531809745689879","13",,Basteiplatz 11,,,,,Schulamt,"202206091626",,Schul- und Sportdepartement (SSD),ssdiha,,,"11",,,,,Volksschule,,Schanzengraben,,57,,,,,,,,,,,,,,,Zürich,"8001",vo298,,"1",Basteiplatz,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 40,,https://www.stadt-zuerich.ch/schulen/de/hirschengraben.html,,,,"Zürich, Brandschenkestrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37015459344404&tolon=8.535216328227765&toname=Zürich%2C+Basteiplatz+11,Hirschengraben - Schanzengraben,Zürichberg,"1",0.00342489446778489,8.53180974568988,47.3698009,8.53521632821095,47.3701545914512
"36","3","80","4650","8008",Seefeldstrasse 45,"Seefeldstrasse 45, 8008",Zurich,Zurich,Switzerland,"0","8066317403","Daniel Feist - Uhren & Schmuck, 45, Seefeldstrasse, Mühlebach, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",shop,watches,"47.3628029,8.5502837","105",,Mühlebachstrasse 71,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"71",,,,,Volksschule,,Mühlebach,Primarschule,269,,,,,,,,,,,,,,,Zürich,"8008",vo294,,"1",Mühlebachstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 15 00,,https://www.stadt-zuerich.ch/schulen/de/riesbach.html,,,,"Zürich, Feldeggstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.3626033915471&tolon=8.553754035673114&toname=Zürich%2C+Mühlebachstrasse+71,Riesbach,Zürichberg,"1",0.0034760658773569,8.5502837,47.3628029,8.55375403565602,47.3626033895534
"37","3","91","2310","8037",Rosengartenstrasse 23,"Rosengartenstrasse 23, 8037",Zurich,Zurich,Switzerland,"0","134929248","23, Rosengartenstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.395160149999995,8.525664172837992","108",,Nordstrasse 270,,,,,Schulamt,"202207191423",,Schul- und Sportdepartement (SSD),ssdbn7qj,,+41 44 413 14 61,"270",,,,,Volksschule,,Nordstrasse,Primarschule,272,,,,,,,,,,,,,,,Zürich,"8037",vo285,,"1",Nordstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 60,,https://www.stadt-zuerich.ch/schulen/de/nordstrasse.html,,,,"Zürich, Rosengartenstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.39494997081753&tolon=8.526194045101933&toname=Zürich%2C+Nordstrasse+270,Nordstrasse,Waidberg,"1",0.000570035721543941,8.52566417283799,47.39516015,8.52619404508525,47.3949499688271
"38","3","86","6820","8004",Cramerstrasse 8-12,"Cramerstrasse 8-12, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00423450225167132,8.5260791,47.3732762,8.52513439270441,47.3774039763318
"39","3","80","4280","8008",Seefeldstrasse 45,"Seefeldstrasse 45, 8008",Zurich,Zurich,Switzerland,"0","8066317403","Daniel Feist - Uhren & Schmuck, 45, Seefeldstrasse, Mühlebach, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",shop,watches,"47.3628029,8.5502837","105",,Mühlebachstrasse 71,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"71",,,,,Volksschule,,Mühlebach,Primarschule,269,,,,,,,,,,,,,,,Zürich,"8008",vo294,,"1",Mühlebachstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 15 00,,https://www.stadt-zuerich.ch/schulen/de/riesbach.html,,,,"Zürich, Feldeggstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.3626033915471&tolon=8.553754035673114&toname=Zürich%2C+Mühlebachstrasse+71,Riesbach,Zürichberg,"1",0.0034760658773569,8.5502837,47.3628029,8.55375403565602,47.3626033895534
"40","3","119","3870","8057",Winterthurerstrasse 340,"Winterthurerstrasse 340, 8057",Zurich,Zurich,Switzerland,"0","125615445","340, Winterthurerstrasse, Schwamendingen Mitte, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40360495,8.557836550000001","6",,Apfelbaumstrasse 31,,,,,Schulamt,"202208221212",,Schul- und Sportdepartement (SSD),ssdbr9s9,,+41 44 413 28 29,"31",,,,,Volksschule,,Apfelbaum,,50,,,,,,,,,,,,,,,Zürich,"8050",vo208,,"1",Apfelbaumstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 28 28,,https://www.stadt-zuerich.ch/schulen/de/apfelbaum.html,,,,"Zürich, Friedackerstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4066086047733&tolon=8.555668061687975&toname=Zürich%2C+Apfelbaumstrasse+31,Apfelbaum,Glattal,"1",0.00370462841338621,8.55783655,47.40360495,8.55566806167083,47.4066086027841
"41","3","59","5790","8004",Cramerstrasse 2-6,"Cramerstrasse 2-6, 8004",Zurich,Zurich,Switzerland,"0","5944787","Cramerstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3732762,8.5260791","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.00423450225167132,8.5260791,47.3732762,8.52513439270441,47.3774039763318
"42","3","67","4090","8001",Kirchgasse 33,"Kirchgasse 33, 8001",Zurich,Zurich,Switzerland,"0","894921285","33, Kirchgasse, Rathaus, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3706708,8.5462642","65",,Hirschengraben 46,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 04 33,"46",,,,,Volksschule,,Hirschengraben,,229,,,,,,,,,,,,,,,Zürich,"8001",vo240,,"1",Hirschengraben,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 04 30,,https://www.stadt-zuerich.ch/schulen/de/hirschengraben.html,,,,"Zürich, Central",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37363769944392&tolon=8.547119810542581&toname=Zürich%2C+Hirschengraben+46,Hirschengraben - Schanzengraben,Zürichberg,"1",0.00308780664203099,8.5462642,47.3706708,8.54711981052558,47.3736376974514
"43","3","78","3740","8037",Scheffelstrasse 3,"Scheffelstrasse 3, 8037",Zurich,Zurich,Switzerland,"0","480274029","Migros, 3, Scheffelstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",shop,supermarket,"47.3937084,8.5292465","19",,Imfeldstrasse 94,,,,,Schulamt,"202207211147",,Schul- und Sportdepartement (SSD),ssdbz0d7,,,"94",,,,,Volksschule,,Provisorium Lettenwiese,,63,,,,,,,,,,,,,,,Zürich,"8037",vo037,,"1",Imfeldstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 60,,https://www.stadt-zuerich.ch/schulen/de/nordstrasse.html,,,,,https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.390857569630754&tolon=8.530323850475595&toname=Zürich%2C+Imfeldstrasse+94,Nordstrasse,Waidberg,"1",0.00304761040100398,8.5292465,47.3937084,8.53032385045885,47.3908575676399
"44","3","56","4740","8050",Gubelstrasse 64,"Gubelstrasse 64, 8050",Zurich,Zurich,Switzerland,"0","1599913398","64, Gubelstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4094474,8.5408316","112",,Regensbergstrasse 153,,,,,Schulamt,"202209051225",,Schul- und Sportdepartement (SSD),ssdb1rh2,,,"153",,,,,Volksschule,,Gubel,,276,,,,,,,,,,,,,,,Zürich,"8050",vo234,,"1",Regensbergstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 24 00,+41 44 413 24 12 Trakt B,https://www.stadt-zuerich.ch/schulen/de/gubel.html,,,,"Zürich, Regensbergbrücke",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.40813564103617&tolon=8.541011616116608&toname=Zürich%2C+Regensbergstrasse+153,Gubel,Glattal,"1",0.00132405535901733,8.5408316,47.4094474,8.54101161609969,47.4081356390471
"45","3","72","3220","8049",Michelstrasse 17,"Michelstrasse 17, 8049",Zurich,Zurich,Switzerland,"0","149584039","Michelstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.404997,8.4953949","46",,Ferdinand-Hodler-Strasse 23,,,"ZVV Kappenbühlweg wäre näher, verursacht aber unnötiges Umsteigen.
Man ist schneller zu Fuss.",,Schulamt,"202311141416",,Schul- und Sportdepartement (SSD),ssdiha,,+41 44 413 09 41,"23",,,,,Volksschule,,Vogtsrain,,210,,,,,,,,,,,,,,,Zürich,"8049",vo313,,"1",Ferdinand-Hodler-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 09 40,,https://www.stadt-zuerich.ch/schulen/de/vogtsrain.html,,,,"Zürich, Meierhofplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4041227518289&tolon=8.499682555502847&toname=Zürich%2C+Ferdinand-Hodler-Strasse+23,Vogtsrain,Waidberg,"1",0.00437587738799122,8.4953949,47.404997,8.49968255548656,47.4041227498394
"46","3","49","3590","8049",Winzerstrasse 65,"Winzerstrasse 65, 8049",Zurich,Zurich,Switzerland,"0","31344564","65, Winzerstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8064, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40154365,8.48946126866097","18",,Imbisbühlstrasse 79,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 01 91,"79",,,,,Volksschule,,Pünten,,62,,,,,,,,,,,,,,,Zürich,"8049",vo291,,"1",Imbisbühlstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 01 90,,https://www.stadt-zuerich.ch/schulen/de/riedhof.html,,,,"Zürich, Wartau",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.4044627065971&tolon=8.488835466315345&toname=Zürich%2C+Imbisbühlstrasse+79,Riedhof - Pünten,Waidberg,"1",0.0029853824543291,8.48946126866097,47.40154365,8.48883546629923,47.4044627046077
"47","3","95","4450","8003",Zelgstrasse 19,"Zelgstrasse 19, 8003",Zurich,Zurich,Switzerland,"0","340671596","19, Zelgstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367659700000004,8.521891775314465","1",,Aegertenstrasse 29,,,,,Schulamt,"201901251041",,Schul- und Sportdepartement (SSD),ssdklv,,,"29",,,,,Volksschule,,Aegerten,,45,,,,,,,,,,,,,,,Zürich,"8003",vo200,,"1",Aegertenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 08 58,,https://www.stadt-zuerich.ch/schulen/de/aegerten.html,,,,"Zürich, Bahnhof Wiedikon",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36912244598671&tolon=8.5227185077607&toname=Zürich%2C+Aegertenstrasse+29,Aegerten,Uto,"1",0.00168021025509708,8.52189177531447,47.3676597,8.52271850774408,47.3691224439937
"49","3","89","2640","8051",Roswiesenstrasse 183,"Roswiesenstrasse 183, 8051",Zurich,Zurich,Switzerland,"0","122075934","183, Roswiesenstrasse, Schwamendingen Mitte, Kreis 12, Zürich, Bezirk Zürich, Zürich, 8051, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.407890800000004,8.581950550000002","52",,Glattwiesenstrasse 86,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 25 11,"86",,,,,Volksschule,,Luchswiesen,,216,,,,,,,,,,,,,,,Zürich,"8051",vo278,,"1",Glattwiesenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 25 10,,https://www.stadt-zuerich.ch/schulen/de/luchswiesen.html,,,,"Zürich, Luegisland",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.40415385627971&tolon=8.582489944459189&toname=Zürich%2C+Glattwiesenstrasse+86,Luchswiesen,Schwamendingen,"1",0.00377567339705241,8.58195055,47.4078908,8.58248994444164,47.4041538542903
"50","3","59","3870","8050",Binzmuehlestrasse 51,"Binzmuehlestrasse 51, 8050",Zurich,Zurich,Switzerland,"0","547047237","51, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.4137594,8.54460770412514","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00480945143099781,8.54460770412514,47.4137594,8.54018228759095,47.4156426184064
"52","3","72","4230","8003",Zelgstrasse 19,"Zelgstrasse 19, 8003",Zurich,Zurich,Switzerland,"0","340671596","19, Zelgstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367659700000004,8.521891775314465","1",,Aegertenstrasse 29,,,,,Schulamt,"201901251041",,Schul- und Sportdepartement (SSD),ssdklv,,,"29",,,,,Volksschule,,Aegerten,,45,,,,,,,,,,,,,,,Zürich,"8003",vo200,,"1",Aegertenstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 08 58,,https://www.stadt-zuerich.ch/schulen/de/aegerten.html,,,,"Zürich, Bahnhof Wiedikon",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36912244598671&tolon=8.5227185077607&toname=Zürich%2C+Aegertenstrasse+29,Aegerten,Uto,"1",0.00168021025509708,8.52189177531447,47.3676597,8.52271850774408,47.3691224439937
"53","3","56","3950","8005",Langstrasse 213,"Langstrasse 213, 8005",Zurich,Zurich,Switzerland,"0","6842658701","Thali House, 213, Langstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.3831028,8.5301347","100",,Limmatstrasse 176,,,,,Schulamt,"202205061413",,Schul- und Sportdepartement (SSD),ssdbn7qj,,,"176",,,,,Volksschule,,Kornhaus,,264,,,,,,,,,,,,,,,Zürich,"8005",vo262,,"1",Limmatstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 33 00,,https://www.stadt-zuerich.ch/schulen/de/kornhaus.html,,,,"Zürich, Quellenstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38616402665741&tolon=8.530032114711858&toname=Zürich%2C+Limmatstrasse+176,Kornhaus,Limmattal,"1",0.00306294306202263,8.5301347,47.3831028,8.53003211469511,47.3861640246661
