ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,full_id,osm_id_2,osm_type,railway,layer,start_date,name:ja,light_rail,local_ref,network:wikidata,ref_name,nat_name,old_name,wheelchair:description,level,tactile_paving,wheelchair,uic_ref,uic_name,tram,ref,public_transport,operator,network,name,ele,n,distance,feature_x,feature_y,nearest_x,nearest_y
"321","5.5","141","3850","8006",Universitaetstrasse 84,"Universitaetstrasse 84, 8006",Zurich,Zurich,Switzerland,"0","81024894","84, Universitätstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38287345,8.548386374869544",n2280214788,"2280214788",node,tram_stop,,,,,,,,,,,,,,"8591433","Zürich, Winkelriedstrasse",yes,"2924",stop_position,VBZ,ZVV,Winkelriedstrasse,"486","1",0.000263237335445062,8.54838637486954,47.38287345,8.5481244,47.3828992
"322","5.5","116","4570","8047",Freilagerstrasse 5-19,"Freilagerstrasse 5-19, 8047",Zurich,Zurich,Switzerland,"0","572887178","Freilagerstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",highway,pedestrian,"47.3806259,8.489004",n4883672531,"4883672531",node,tram_stop,,,,,,,,,,,,,,"8591126","Zürich, Fellenbergstrasse",yes,"840",stop_position,VBZ,ZVV,Fellenbergstrasse,"422","1",0.00490361059016653,8.489004,47.3806259,8.4882539,47.37578
"323","5.5","160","8190","8037",Hoenggerstrasse 24,"Hoenggerstrasse 24, 8037",Zurich,Zurich,Switzerland,"0","90644038","24, Hönggerstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,office,"47.3915652,8.525935153675299",n2275377478,"2275377478",node,tram_stop,,,,,,,,,,,,,,"8591437","Zürich, Wipkingerplatz",yes,"2937",stop_position,VBZ,ZVV,Wipkingerplatz,"409","1",0.00239481235432319,8.5259351536753,47.3915652,8.5237299,47.392499
"324","5.5","150","7970","8037",Hoenggerstrasse 24,"Hoenggerstrasse 24, 8037",Zurich,Zurich,Switzerland,"0","90644038","24, Hönggerstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,office,"47.3915652,8.525935153675299",n2275377478,"2275377478",node,tram_stop,,,,,,,,,,,,,,"8591437","Zürich, Wipkingerplatz",yes,"2937",stop_position,VBZ,ZVV,Wipkingerplatz,"409","1",0.00239481235432319,8.5259351536753,47.3915652,8.5237299,47.392499
"325","5.5","105","3280","8046",Riedenhaldenstrasse 258,"Riedenhaldenstrasse 258, 8046",Zurich,Zurich,Switzerland,"0","41953611","258, Riedenhaldenstrasse, Affoltern, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8046, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.420107200000004,8.510086189052284",n2288259787,"2288259787",node,tram_stop,,,,,,,,,,,,,,"8576240","Zürich, Meierhofplatz",yes,"1626",stop_position,VBZ,ZVV,Meierhofplatz,"408","1",0.0208058914000551,8.51008618905228,47.4201072,8.5004317,47.4016769
"326","5.5","160","8570","8044",Flobotstrasse 2,"Flobotstrasse 2, 8044",Zurich,Zurich,Switzerland,"0","125195706","2, Flobotstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.37958225,8.570282630395475",n309492432,"309492432",node,tram_stop,,,,,,,,,,,,,yes,"8591442","Zürich, Zoo",yes,"3005",stop_position,VBZ,ZVV,Zoo,"610","1",0.00248060086238265,8.57028263039548,47.37958225,8.571624,47.3816689
"327","5.5","140","3420","8001",Rindermarkt 6,"Rindermarkt 6, 8001",Zurich,Zurich,Switzerland,"0","639029571","Oliver Twist Pub, 6, Rindermarkt, Rathaus, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",amenity,pub,"47.3722957,8.544277",n2295038232,"2295038232",node,tram_stop,,,,,,,,,,,,,,"8591309","Zürich, Rathaus",yes,"2030",stop_position,VBZ,ZVV,Rathaus,"409","1",0.00146009019584313,8.544277,47.3722957,8.5428183,47.372232
"328","5.5","113","5520","8037",Rosengartenstrasse 55,"Rosengartenstrasse 55, 8037",Zurich,Zurich,Switzerland,"0","90250743","55, Rosengartenstrasse, Wipkingen, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8037, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39586895,8.52916275991669",n809690628,"809690628",node,tram_stop,,,,,,,,,,,,,,"8591101","Zürich, Bucheggplatz",yes,"564",stop_position,VBZ,ZVV,Bucheggplatz,"472","1",0.00441904402090701,8.52916275991669,47.39586895,8.5326955,47.3985237
"329","5.5","140","3870","8004",Hallwylstrasse 45,"Hallwylstrasse 45, 8004",Zurich,Zurich,Switzerland,"0","338896053","45, Hallwylstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.371082,8.528557149661166",n2308617769,"2308617769",node,tram_stop,,,,,,,,,,,,,,"8591381","Zürich, Stauffacher",yes,"2556",stop_position,VBZ,ZVV,Stauffacher,"411","1",0.00184419748247034,8.52855714966117,47.371082,8.5291944,47.3728126
"330","5.5","128","5670","8008",Altenhofstrasse 46,"Altenhofstrasse 46, 8008",Zurich,Zurich,Switzerland,"0","97808667","46, Altenhofstrasse, Mühlebach, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35467445,8.560726210287612",n2296903018,"2296903018",node,tram_stop,,,,,,,,,,,,,yes,"8576200","Zürich, Wildbachstrasse",yes,"2907",stop_position,VBZ,ZVV,Wildbachstrasse,"408","1",0.00240598057857184,8.56072621028761,47.35467445,8.5586994,47.353378
"331","5.5","122","5310","8003",Zurlindenstrasse 60,"Zurlindenstrasse 60, 8003",Zurich,Zurich,Switzerland,"0","338441254","60, Zurlindenstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.36972575,8.520623006434253",n4881705891,"4881705891",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.000853122642649221,8.52062300643425,47.36972575,8.519793,47.369923
"332","5.5","160","8170","8006",Winterthurerstrasse 83,"Winterthurerstrasse 83, 8006",Zurich,Zurich,Switzerland,"0","4099815657","Denner Express, 83, Winterthurerstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",shop,convenience,"47.3907261,8.54522",n262980090,"262980090",node,tram_stop,,,,,,,,,,,,,,"8591255","Zürich, Letzistrasse",yes,"1550",stop_position,VBZ,ZVV,Letzistrasse,"489","1",0.000260862722516598,8.54522,47.3907261,8.545433,47.3908767
"333","5.5","121","5310","8001",Promenadengasse 19,"Promenadengasse 19, 8001",Zurich,Zurich,Switzerland,"0","124915844","19, Promenadengasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.369291700000005,8.548533528804874",n2281314292,"2281314292",node,tram_stop,,,,,,,,,,,,,,"8591239","Zürich, Kunsthaus",yes,"1472",stop_position,VBZ,ZVV,Kunsthaus,"423","1",0.00097900021656084,8.54853352880487,47.3692917,8.5488938,47.370202
"335","5.5","111","3290","8006",Roetelstrasse 9,"Roetelstrasse 9, 8006",Zurich,Zurich,Switzerland,"0","318678897","9, Rötelstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.38981655,8.537946359792628",n2281916838,"2281916838",node,tram_stop,,,,,,,,,,,,,yes,"8591237","Zürich, Kronenstrasse",yes,"1468",stop_position,VBZ,ZVV,Kronenstrasse,"444","1",0.00178912592787659,8.53794635979263,47.38981655,8.5391319,47.3884766
"336","5.5","160","8040","8044",Freudenbergstrasse 15,"Freudenbergstrasse 15, 8044",Zurich,Zurich,Switzerland,"0","211336951","15, Freudenbergstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3803975,8.559146315998682",n2281803475,"2281803475",node,tram_stop,,,,,,,,,,,,,,"8591397","Zürich, Toblerplatz",yes,"2673",stop_position,VBZ,ZVV,Toblerplatz,"532","1",0.00125219891423317,8.55914631599868,47.3803975,8.5598104,47.3793359
"337","5.5","133","5100","8055",Haldenstrasse 167,"Haldenstrasse 167, 8055",Zurich,Zurich,Switzerland,"0","342810190","167, Haldenstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8055, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.37028035,8.511324695437034",n4881705886,"4881705886",node,tram_stop,,,,,,,,,,,,,,"8591390","Zürich, Talwiesenstrasse",yes,"2638",stop_position,VBZ,ZVV,Talwiesenstrasse,"424","1",0.001589014089987,8.51132469543703,47.37028035,8.5097989,47.3698366
"338","5.5","135","6460","8003",Rotachstrasse 22,"Rotachstrasse 22, 8003",Zurich,Zurich,Switzerland,"0","814243414","22, Rotachstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.37029725,8.515959470875757",n4881705889,"4881705889",node,tram_stop,,,,,,,,,,,,,,"8502572","Zürich, Goldbrunnenplatz",yes,"1012",stop_position,VBZ,ZVV,Goldbrunnenplatz,"421","1",0.00180909934940306,8.51595947087576,47.37029725,8.5141504,47.3703074
"339","5.5","151","4810","8049",Limmattalstrasse 122,"Limmattalstrasse 122, 8049",Zurich,Zurich,Switzerland,"0","31529993","122, Limmattalstrasse, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.40016595,8.5042926424069",n2288259754,"2288259754",node,tram_stop,,,,,,,,,,,,,,"8591353","Zürich, Schwert",yes,"2306",stop_position,VBZ,ZVV,Schwert,"457","1",0.000473593755086188,8.5042926424069,47.40016595,8.5046232,47.3998268
"341","5.5","119","4950","8050",Gubelstrasse 64,"Gubelstrasse 64, 8050",Zurich,Zurich,Switzerland,"0","1599913398","64, Gubelstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4094474,8.5408316",n2282371073,"2282371073",node,tram_stop,,,,,,,,,,,,,yes,"8591314","Zürich, Regensbergbrücke",yes,"2045",stop_position,VBZ,ZVV,Regensbergbrücke,"451","1",0.00155961549748544,8.5408316,47.4094474,8.5394211,47.4087819
"342","5.5","133","5170","8003",Haldenstrasse 167,"Haldenstrasse 167, 8003",Zurich,Zurich,Switzerland,"0","342810190","167, Haldenstrasse, Sihlfeld, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8055, Schweiz/Suisse/Svizzera/Svizra",building,construction,"47.37028035,8.511324695437034",n4881705886,"4881705886",node,tram_stop,,,,,,,,,,,,,,"8591390","Zürich, Talwiesenstrasse",yes,"2638",stop_position,VBZ,ZVV,Talwiesenstrasse,"424","1",0.001589014089987,8.51132469543703,47.37028035,8.5097989,47.3698366
"343","5.5","151","4810","8045",Haldenstrasse 63,"Haldenstrasse 63, 8045",Zurich,Zurich,Switzerland,"0","345678947","63, Haldenstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8045, Schweiz/Suisse/Svizzera/Svizra",building,residential,"47.3648393,8.516529512353952",n4881705892,"4881705892",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.00585768035594984,8.51652951235395,47.3648393,8.5188141,47.3702331
"344","5.5","151","5810","8004",Kochstrasse 19,"Kochstrasse 19, 8004",Zurich,Zurich,Switzerland,"0","37067202","19, Kochstrasse, Hard, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.37803565,8.514955865237017",n2277024795,"2277024795",node,tram_stop,,,,,,Q201977,,,,,,,no,"8591448","Zürich, Zypressenstrasse",yes,"3019",stop_position,VBZ,ZVV,Zypressenstrasse,"412","1",0.00167152839558617,8.51495586523702,47.37803565,8.5140793,47.3766124
"345","5.5","140","3230","8002",Schulhausstrasse 50,"Schulhausstrasse 50, 8002",Zurich,Zurich,Switzerland,"0","149868420","50, Schulhausstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.36094715,8.527092849897533",n4885628628,"4885628628",node,tram_stop,,,,,,,,,,,,,,"8591415","Zürich, Waffenplatzstrasse",yes,"2795",stop_position,VBZ,ZVV,Waffenplatzstrasse,"419","1",0.00153683159524393,8.52709284989753,47.36094715,8.5270301,47.3624827
"346","5.5","140","7850","8049",Wartauweg 19,"Wartauweg 19, 8049",Zurich,Zurich,Switzerland,"0","31362714","19, Wartauweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4030409,8.492145150877557",n2288301028,"2288301028",node,tram_stop,,,,,,,,,,,,,,"8591423","Zürich, Wartau",yes,"2831",stop_position,VBZ,ZVV,Wartau,"448","1",0.000375026780317757,8.49214515087756,47.4030409,8.4920976,47.4026689
"347","5.5","111","4880","8004",Badenerstrasse 362,"Badenerstrasse 362, 8004",Zurich,Zurich,Switzerland,"0","11847969936","Swiss Star MARC AUREL, 362, Badenerstrasse, Hard, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",tourism,apartment,"47.3788539,8.5092979",n2277024836,"2277024836",node,tram_stop,,,,,D,Q201977,,,,,,yes,yes,"8591038","Zürich, Albisriederplatz",yes,"48",stop_position,VBZ,ZVV,Albisriederplatz,"411","1",0.000947293460342051,8.5092979,47.3788539,8.5100072,47.378226
"348","5.5","89","4180","8005",Langstrasse 231,"Langstrasse 231, 8005",Zurich,Zurich,Switzerland,"0","1383580144","Amigos Tapas, 231, Langstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.3839003,8.5307988",n2267027162,"2267027162",node,tram_stop,,,,,,,,,,,,,yes,"8591257","Zürich, Limmatplatz",yes,"1557",stop_position,VBZ,ZVV,Limmatplatz,"405","1",0.00108948410727174,8.5307988,47.3839003,8.5314729,47.3847562
"349","5.5","125","5130","8047",Letzigraben 116,"Letzigraben 116, 8047",Zurich,Zurich,Switzerland,"0","39581413","116, Letzigraben, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.37694275,8.497289010430462",n2277144218,"2277144218",node,tram_stop,,,,,,,,,,,,,,"8591203","Zürich, Hubertus",yes,"1252",stop_position,VBZ,ZVV,Hubertus,"413","1",0.00165422423479383,8.49728901043046,47.37694275,8.4988404,47.3775169
"350","5.5","80","4180","8005",Langstrasse 231,"Langstrasse 231, 8005",Zurich,Zurich,Switzerland,"0","1383580144","Amigos Tapas, 231, Langstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.3839003,8.5307988",n2267027162,"2267027162",node,tram_stop,,,,,,,,,,,,,yes,"8591257","Zürich, Limmatplatz",yes,"1557",stop_position,VBZ,ZVV,Limmatplatz,"405","1",0.00108948410727174,8.5307988,47.3839003,8.5314729,47.3847562
"351","5.5","180","6100","8050",Leutschenbachstrasse 48e,"Leutschenbachstrasse 48e, 8050",Zurich,Zurich,Switzerland,"0","6660056131","48e, Leutschenbachstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4158516,8.5555606",n2289408202,"2289408202",node,tram_stop,,,,,,,,,,,,,yes,"8591294","Zürich, Oerlikerhus",yes,"6459",stop_position,VBZ,ZVV,Oerlikerhus,"426","1",0.00245059230595253,8.5555606,47.4158516,8.553765,47.4175193
"352","5.5","111","5150","8003",Zelgstrasse 19,"Zelgstrasse 19, 8003",Zurich,Zurich,Switzerland,"0","340671596","19, Zelgstrasse, Alt-Wiedikon, Kreis 3, Zürich, Bezirk Zürich, Zürich, 8003, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.367659700000004,8.521891775314465",n4881705891,"4881705891",node,tram_stop,,,,,,,,,,,,,,"8591341","Zürich, Schmiede Wiedikon",yes,"2256",stop_position,VBZ,ZVV,Schmiede Wiedikon,"414","1",0.00308664619135217,8.52189177531447,47.3676597,8.519793,47.369923
"353","5.5","136","3580","8047",Else-Zueblin-Strasse 60,"Else-Zueblin-Strasse 60, 8047",Zurich,Zurich,Switzerland,"0","8577574537","Pflegeheim Casa Vivimus, 60, Else-Züblin-Strasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",amenity,social_facility,"47.3766411,8.4879805",n4883672531,"4883672531",node,tram_stop,,,,,,,,,,,,,,"8591126","Zürich, Fellenbergstrasse",yes,"840",stop_position,VBZ,ZVV,Fellenbergstrasse,"422","1",0.000903460441858083,8.4879805,47.3766411,8.4882539,47.37578
"354","5.5","157","5460","8004",Kanzleistrasse 3,"Kanzleistrasse 3, 8004",Zurich,Zurich,Switzerland,"0","5083782831","3, Kanzleistrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.37352,8.5277751",n2275780152,"2275780152",node,tram_stop,,,,,,,,,,,,,no,"8591427","Zürich, Werd",yes,"6238",stop_position,VBZ,ZVV,Werd,"411","1",0.00106851175472833,8.5277751,47.37352,8.5270735,47.3727141
"356","6","210","9620","8008",Utoquai 49,"Utoquai 49, 8008",Zurich,Zurich,Switzerland,"0","275473505","49, Utoquai, Seefeld, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",building,hotel,"47.3620796,8.54787262645766",n2296903069,"2296903069",node,tram_stop,,,,,,,,,,,,,yes,"8576196","Zürich, Kreuzstrasse",yes,"1456",stop_position,VBZ,ZVV,Kreuzstrasse,"415","1",0.00211463577335968,8.54787262645766,47.3620796,8.5495694,47.3633416
"357","6","250","8330","8006",Walchestrasse 25,"Walchestrasse 25, 8006",Zurich,Zurich,Switzerland,"0","2427316772","25, Walchestrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8006, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3811138,8.5415386",n2275416928,"2275416928",node,tram_stop,,,,,,,,,,,,,limited,"8591379","Zürich, Stampfenbachplatz",yes,"2474",stop_position,VBZ,ZVV,Stampfenbachplatz,"415","1",0.001519856983404,8.5415386,47.3811138,8.54282,47.3802965
"358","6","180","5380","8048",Buckhauserstrasse 33,"Buckhauserstrasse 33, 8048",Zurich,Zurich,Switzerland,"0","623561823","33, Buckhauserstrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.384800549999994,8.492997904238514",n2277081590,"2277081590",node,tram_stop,,,,,,,,,,,,,yes,"8591222","Zürich, Kappeli",yes,"1364",stop_position,VBZ,ZVV,Kappeli,"403","1",0.00165025369411175,8.49299790423851,47.38480055,8.494576,47.3852832
"359","6.5","150","7110","8053",Buchzelgstrasse 52,"Buchzelgstrasse 52, 8053",Zurich,Zurich,Switzerland,"0","320728961","52, Buchzelgstrasse, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.35924545,8.587735484932065",n2297460815,"2297460815",node,tram_stop,,,,,,,,,,,,,yes,"8591142","Zürich, Friedhof Enzenbühl",yes,"894",stop_position,VBZ,ZVV,Friedhof Enzenbühl,"512","1",0.0108324132686063,8.58773548493206,47.35924545,8.5807219,47.3509901
"360","6.5","240","13790","8008",Zollikerstrasse 177e,"Zollikerstrasse 177e, 8008",Zurich,Zurich,Switzerland,"0","29995542","Zollikerstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.3620154,8.555756",n2297344129,"2297344129",node,tram_stop,,,,,,,,,,,,yes,no,"8591364","Zürich, Signaustrasse",yes,"2388",stop_position,VBZ,ZVV,Signaustrasse,"429","1",0.00218312116017355,8.555756,47.3620154,8.5575162,47.3633068
"361","6.5","240","13500","8008",Zollikerstrasse 177f,"Zollikerstrasse 177f, 8008",Zurich,Zurich,Switzerland,"0","29995542","Zollikerstrasse, Weinegg, Kreis 8, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.3620154,8.555756",n2297344129,"2297344129",node,tram_stop,,,,,,,,,,,,yes,no,"8591364","Zürich, Signaustrasse",yes,"2388",stop_position,VBZ,ZVV,Signaustrasse,"429","1",0.00218312116017355,8.555756,47.3620154,8.5575162,47.3633068
"362","6.5","160","6130","8041",Spindelstrasse 7,"Spindelstrasse 7, 8041",Zurich,Zurich,Switzerland,"0","152035705","Spindelstrasse, Wollishofen, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8038, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.3394016,8.5181717",n5103372843,"5103372843",node,tram_stop,,,,,,,,,Wollishofen,,,,,"8591439","Zürich, Wollishoferplatz",yes,"2950",stop_position,VBZ,ZVV,Wollishoferplatz,"450","1",0.0119795408914546,8.5181717,47.3394016,8.5300851,47.3381445
"363","6.5","106","4860","8004",Rolandstrasse 3,"Rolandstrasse 3, 8004",Zurich,Zurich,Switzerland,"0","1235083642","3, Rolandstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3788426,8.526947",n2309435458,"2309435458",node,tram_stop,,,,,,,,,,,,,,"8591184","Zürich, Helvetiaplatz",yes,"1158",stop_position,VBZ,ZVV,Helvetiaplatz,"411","1",0.00271664073811415,8.526947,47.3788426,8.5259231,47.3763263
"364","6.5","210","8400","8053",Wirzenweid 27,"Wirzenweid 27, 8053",Zurich,Zurich,Switzerland,"0","136332069","27, Wirzenweid, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.357035800000006,8.58321575499275",n2297460815,"2297460815",node,tram_stop,,,,,,,,,,,,,yes,"8591142","Zürich, Friedhof Enzenbühl",yes,"894",stop_position,VBZ,ZVV,Friedhof Enzenbühl,"512","1",0.00653986247676246,8.58321575499275,47.3570358,8.5807219,47.3509901
"365","6.5","143","6700","8032",Kreuzstrasse 78,"Kreuzstrasse 78, 8032",Zurich,Zurich,Switzerland,"0","167736474","78, Kreuzstrasse, Hottingen, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.365315249999995,8.553617397721917",n2296934594,"2296934594",node,tram_stop,,,,yes,,,,,,,,,yes,"8530813","Zürich, Kreuzplatz",yes,"1453",stop_position,VBZ,ZVV,Kreuzplatz,"424","1",0.000231275568017786,8.55361739772192,47.36531525,8.5535704,47.3650888
"366","6.5","200","6690","8047",Rautistrasse 11/13,"Rautistrasse 11/13, 8047",Zurich,Zurich,Switzerland,"0","28127457","Rautistrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.3809409,8.4922055",n4883669511,"4883669511",node,tram_stop,,,,,,,,,,,,yes,,"8591363","Zürich, Siemens",yes,"2385",stop_position,VBZ,ZVV,Siemens,"412","1",0.00299399698730618,8.4922055,47.3809409,8.4935641,47.3782729
"367","6.5","150","8590","8049",Wartauweg 19,"Wartauweg 19, 8049",Zurich,Zurich,Switzerland,"0","31362714","19, Wartauweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8049, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4030409,8.492145150877557",n2288301028,"2288301028",node,tram_stop,,,,,,,,,,,,,,"8591423","Zürich, Wartau",yes,"2831",stop_position,VBZ,ZVV,Wartau,"448","1",0.000375026780317757,8.49214515087756,47.4030409,8.4920976,47.4026689
